input_row_key,input_company_name,input_main_country,input_main_city,nivel_incredere,match_score,veridion_id,company_name,company_legal_names,main_country,main_region,main_city,main_postcode,main_street,company_type,year_founded,revenue,revenue_type,employee_count,employee_count_type,naics_2022_primary_label,main_industry,main_sector,website_url,primary_email,primary_phone,linkedin_url,short_description
160,EGENCIA LLC,United States,,incredere_ridicata_automat,100.0,61aa4157-4588-11ed-9ac3-0bfc898c3189,Egencia,Egencia LLC.,,,,,,Private,,,,,,Travel Agencies,Travel Agencies,Other Consumer Services,https://boksi3.site/,,,https://www.linkedin.com/company/egencia,Egencia can onboard your travel management programme at a pace that meets your business travel needs. We can get your company up and running in a week.
161,EGENCIA NORWAY AS,Norway,Oslo,incredere_ridicata_automat,88.5,06e4ced6-ff7f-11eb-84ab-359586b9329a,Egencia,,Norway,Innlandet,Gjøvik,2815,Storgata,Private,,46104336.0,modelled,150.0,modelled,Travel Agencies,Travel Agencies,Other Consumer Services,http://egencia.no/,,4723151600.0,https://www.linkedin.com/company/egencia,Vår kunstige intelligens gir skreddersydde brukeropplevelser som skaper økt verdi for bedriftens forretningsreiseprogram.
162,Egencia Sweden AB,Sweden,Stockholm,incredere_medie_de_verificat,76.9,f0c72abe-1190-11ec-b209-8586c52da7c4,Egencia,Egencia South Africa Pty Ltd. | Egencia LLC. | Egencia GmbH | Egencia France SAS.,Pakistan,Punjab,Lahore,,,Private,,,,,,Travel Agencies,Travel Agencies,Other Consumer Services,https://www.egencia.co.za/,gbtprivacy@amexgbt.com,,https://www.linkedin.com/company/egencia,"Discover corporate travel management solutions that suit any business, large or small. Egencia is making business travel easier — and better."
163,Egeneration Limited,Bangladesh,Dhaka,incredere_ridicata_automat,111.0,9ade0445-93e4-11eb-8ad6-7326edce8d21,eGeneration,eGeneration Ltd.,Bangladesh,Dhaka Division,Dhaka,1212,Pragati Sarani,Private,2003.0,1361697.0,modelled,140.0,extracted,Computer Systems Design Services,Software & IT Services,IT&C Services,https://egeneration.co/,,8801768415522.0,http://www.linkedin.com/company/egeneration,"EGeneration PLC is the first IT consulting and software solutions company in Bangladesh listed in the Dhaka Stock Exchange and Chattogram Stock ExchangeeGeneration has been working diligently to provide leading innovative solutions, having highest number of clients in the Banking and Financial sector, eGovernance and Manufacturing."
164,ELGIGANTEN GROSSIST A/S,Denmark,Glostrup,incredere_ridicata_automat,91.8,6cc5eff0-93e4-11eb-8ad6-7326edce8d21,Elgiganten,Elgiganten A/S,Denmark,Capital Region Of Denmark,Copenhagen,2300,Arne Jacobsens Allé,Private,1996.0,843731840.0,extracted,2469.0,extracted,Audio and Video Equipment Manufacturing,Consumer Electronics & Appliances,Electronics & Appliances,https://www.elgiganten.dk/,hello@elgiganten.dk,4527050906.0,https://www.linkedin.com/company/elgiganten,"Stort udvalg af hvidevarer, computere, TV, mobiltelefoner, køkkener og meget mere til erhverv og kundeklub."
165,ELTEL NETWORKS CONNECT A/S,Denmark,Herlev,incredere_ridicata_automat,96.0,f2d78814-93e4-11eb-8859-29e7c34dee35,Eltel Networks,Eltel Networks Corporation | Eltel AB.,Denmark,Capital Region Of Denmark,Herlev,2730,Hørkær,Public,2001.0,2200000.0,extracted,5000.0,extracted,All Other Telecommunications,Telecommunication Services,IT&C Services,https://www.eltelgroup.com/,alexandra.karnlund@eltelnetworks.com,46709100903.0,http://www.linkedin.com/company/eltel,We enable a more sustainable and connected world today and for future generations.
166,Energy Cool ApS,Denmark,Fredericia Municipality,incredere_ridicata_automat,103.3,ab422f07-93e4-11eb-86dd-ffbd1b53140e,Energy Cool,,Denmark,Region Of Southern Denmark,Fredericia Municipality,7000,Prins Georgs Kvarter,Private,2009.0,17263164.0,modelled,75.0,modelled,Other Electric Power Generation,Renewable energy,Resources & Energy,https://energy-cool.com/,dr@energy-cool.com,4522226780.0,https://www.linkedin.com/company/energy-cool,Energy Cool is the leading manufacturer of energy efficiant cooling- and ventilation systems.
168,ENERGI HOBRO TELE A/S,Denmark,Silkeborg,incredere_medie_de_verificat,79.4,b6dc75a2-93e4-11eb-aa66-9b8d95e2171b,Norlys,Norlys Energi A/S,Denmark,Central Denmark Region,Silkeborg,8600,Tietgensvej,Private,2019.0,4000000.0,extracted,2500.0,extracted,Wired Telecommunications Carriers,Telecommunication Services,IT&C Services,https://norlys.dk/,erhvervskundeservice@norlys.dk,4588303080.0,http://www.linkedin.com/company/norlys-dk,"Det er også en god idé at sikre, at der ikke er fx træer, der kaster skygge på solcellerne, for så producerer de væsentlig mindre strøm."
169,Enreach Campaigns A/S,Denmark,Gladsaxe Municipality,incredere_ridicata_automat,88.6,cca5a50b-a725-11ef-992e-0bf06164345a,Enreach Campaigns,,United States,California,Los Angeles,90012,North Spring Street,Private,2011.0,,,,,Custom Computer Programming Services,Digital Agencies,Advertising & Marketing,https://enreachcampaigns.com/,,,,Our vision is to become a global leader in providing the best and unique web design and marketing services to improve our client's productivity and business strength.
170,Ericsson (Malaysia) Sdn. Bhd.,Malaysia,Petaling Jaya,incredere_ridicata_automat,106.9,869f6933-e6fe-11ee-a4cc-db6ddf3d40c6,SwedCham,MASBA The Malaysian-Swedish Business Association | Ericsson Malaysia Sdn Bhd. | 10 T TECH SDN BHD.,Malaysia,Kuala Lumpur,Kuala Lumpur,50400,Jalan Tun Razak,Private,1986.0,1990577.0,modelled,61.0,modelled,Business Associations,Associations,Non Profit,https://www.swedcham.my/,swedchammalaysia@gmail.com,60125352851.0,http://www.linkedin.com/company/swedcham-malaysia,The keys to the success of international business investments are mainly good knowledge of the market and careful administration.
171,Ericsson (Thailand) Limited,Thailand,Chatuchak,incredere_ridicata_automat,111.0,d2916f52-250a-11ec-8093-db09f614eb78,Ericsson Thailand Ltd.,Ericsson Thailand Ltd.,Thailand,Bangkok,Chatuchak,10900,Vibhavadi Rangsit Road,Private,,,,,,All Other Telecommunications,Telecommunication Services,IT&C Services,,,6628217000.0,,"Ericsson Thailand Ltd. is a telecommunications company based in Chatuchak, Thailand."
172,ERICSSON AB,Sweden,,incredere_ridicata_automat,108.0,334cae31-0bcc-11ec-a040-cbff7458f722,Ericsson Väst Seniorförening,Ericsson AB.,Sweden,,,,,Private,1999.0,981794.0,modelled,6.0,modelled,Professional Organizations,Associations,Non Profit,https://ericssonvastsen.se/,ericsson.vast.seniorforening@gmail.com,,,Ericsson Väst Seniorförening is an association based in Sweden.
173,ERICSSON AS,Norway,Bærum,incredere_ridicata_automat,105.0,ff083300-a7b5-11ed-bec3-afeedabcf530,Ericsson AS,,Norway,,Oslo,0179,Grubbegata,Private,,,,,,Architectural Services,Architecture & Planning,Architecture & Engineering Services,https://epignosis.no/,,,,"I okt. 1998 var kontoret med på å vinne 1.premie i innbudt arkitektkonkurranse om oppføring av ""Nytt hovedkontor for Ericsson AS""."
174,ERICSSON DANMARK A/S,Denmark,Copenhagen,incredere_ridicata_automat,84.2,36729930-2d35-11ed-98d8-c5babc9e48bf,Ericsson,,Denmark,Capital Region Of Denmark,Taastrup,2630,Bohus Boulevard,Private,,,,,,Computer Systems Design Services,Software & IT Services,IT&C Services,,,4533883388.0,,"Ericsson is a tech company based in Taastrup, Denmark."
175,ERNST & YOUNG LLP,Singapore,Singapore,incredere_ridicata_automat,87.6,01a05990-08db-11ee-a82b-313aff40d3b6,ERNST & YOUNG CC,,United Kingdom,England,London,NW8 8QZ,St. Johns Wood Road,Private,,3439770.0,modelled,15.0,modelled,Sports Teams and Clubs,Sports,"Arts, Entertainment & Recreation",https://ernstandyoung.play-cricket.com/home,,,,"To activate drag with keyboard, press Alt + Enter or Alt + Space."
176,EY Godkendt Revisionspartnerselskab,Denmark,Frederiksberg Municipality,incredere_ridicata_automat,104.2,1cccf4c6-93e5-11eb-8ad6-7326edce8d21,JH Revision,Revisionsfirmaet Jan Hansen P/S.,Denmark,Capital Region Of Denmark,Taastrup,2630,Kingosvej,Private,1991.0,380078.0,modelled,9.0,extracted,Tax Preparation Services,Accountants & Tax Services,Finance & Insurance,https://www.svendaagejensen.dk/,info@jh-revision.dk,4543999292.0,https://www.linkedin.com/company/jhrevision,Har du brug for en ny revisor.
177,ERP DENMARK ApS,Denmark,Nyborg,incredere_ridicata_automat,92.2,33a00afc-f81d-11ed-8ed0-97e170af3960,Batteriindsamling ERP Denmark ApS.,Batteriindsamling ERP Denmark ApS.,Denmark,Region Of Southern Denmark,Nyborg,5800,Falstervej,Private,,,,,,Engineering Services,Engineering Services,Architecture & Engineering Services,http://erp-recycling.dk/?opi=79508299&sa=U&ved=0ahUKEwjzgJOUh7GMAxWCKlkFHZLZL3QQ61gIEigP&usg=AOvVaw0PPZ0r6uBXnllr0sJE3Krs,denmark@erp-recycling.org,4563330028.0,,"Nu har I muligheden for at sætte bæredygtighed og genanvendelse på skoleskemaet og vinde en koncert for hele skolen med nogle af Danmarks populæreste YouTube’ere, Mika & Tobias."
178,Estel Technologies Private Limited,India,Gurugram District,incredere_ridicata_automat,108.8,e87217f9-93e4-11eb-8ad6-7326edce8d21,Estel Technologies,Estel Technologies Pvt. Ltd.,India,Haryana,Gurugram,122001,Service Road,Private,1997.0,4300000.0,extracted,180.0,extracted,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",Banks & Financial Services,Finance & Insurance,https://esteltelecom.com/,support@esteltechnologies.in,911242578200.0,https://www.linkedin.com/company/estel-technologies,"Estel Technologies, an ISO 9001 certified company, is a world leader in the space of Payment Solutions, Prepaid e-Top Up, e-Voucher, and Voucher Management for Telecom, Banking, Fintech and other solution providers."
179,EUTELSAT S.A.,France,Paris,incredere_ridicata_automat,106.0,c9242d74-93e4-11eb-be5a-4f810ab55f2e,Eutelsat,Eutelsat S.A. | EUTELSAT COMMUNICATIONS SA.,France,Ile-de-France,Issy-les-Moulineaux,92130,Boulevard Gallieni,Public,2023.0,1212119936.0,extracted,1000.0,extracted,Satellite Telecommunications,Telecommunication Services,IT&C Services,https://www.eutelsat.com/en/home.html,investors@eutelsat-communications.com,33153984702.0,https://www.linkedin.com/company/eutelsatgroup,"Eutelsat Group is a global leader in satellite communications, delivering connectivity and broadcast services worldwide."
180,Ework Group AB (Publ),Sweden,Stockholm,incredere_ridicata_automat,94.3,8674cc02-93e4-11eb-be5a-4f810ab55f2e,Ework Group,Ework Group AB.,Sweden,Stockholm County,Stockholm,111 20,Vasagatan,Public,2000.0,1700000000.0,extracted,570.0,extracted,Employment Placement Agencies,HR Services,Other Professional Services,https://www.eworkgroup.com/,ework.sv@bscs.basware.com,46850605500.0,https://www.linkedin.com/company/ework,"We are a leader in skills and talent acquisition in northern Europe, with a focus on IT/OT, R&D, Engineering and Business Development and has over 12, 000 independent professionals, from over 50 countries, on assignment."
181,EWORK NORDIC ApS,Denmark,Copenhagen,incredere_ridicata_automat,81.5,04032183-93e5-11eb-b5f6-816dd10ac7b0,BioSite,Nordic Biosite ApS.,Denmark,Capital Region Of Denmark,Copenhagen,1253,Toldbodgade,Private,,4081326.0,modelled,10.0,modelled,Medicinal and Botanical Manufacturing,Pharmaceuticals,Pharmaceuticals & Cosmetics,https://biosite.dk/,,,,"BioSite is a pharmaceutical products supplier based in Copenhagen, Denmark."
182,EWORK GROUP NORWAY AS,Norway,Oslo,incredere_medie_de_verificat,73.3,8674cc02-93e4-11eb-be5a-4f810ab55f2e,Ework Group,Ework Group AB.,Sweden,Stockholm County,Stockholm,111 20,Vasagatan,Public,2000.0,1700000000.0,extracted,570.0,extracted,Employment Placement Agencies,HR Services,Other Professional Services,https://www.eworkgroup.com/,ework.sv@bscs.basware.com,46850605500.0,https://www.linkedin.com/company/ework,"We are a leader in skills and talent acquisition in northern Europe, with a focus on IT/OT, R&D, Engineering and Business Development and has over 12, 000 independent professionals, from over 50 countries, on assignment."
183,EXFO Ltd.,Finland,Oulu,incredere_ridicata_automat,93.2,3cac22c6-93e5-11eb-9937-4fab995bf8ff,EXFO,EXFO Inc.,Canada,Quebec,Quebec,G1M 2K2,Avenue Godin,Private,1985.0,284000000.0,extracted,1900.0,extracted,Telephone Apparatus Manufacturing,Telecommunication Services,IT&C Services,https://www.exfo.com/,pr@exfo.com,861089508859.0,https://www.linkedin.com/company/exfo,EXFO is a Canada-based manufacturer and marketer of software-integrated testing and monitoring instruments for wireless and wireline network operators.
184,EXIDE TECHNOLOGIES AS,Norway,Ullensaker,incredere_ridicata_automat,107.5,2253d9c0-1ea3-11ee-b65c-eb6aa2a5b79c,Exide Technologies avd Bergen,,Norway,Rogaland,Stavanger,4033,Maskinveien,,,,,,,,,,https://sonnak.com/,,4751815880.0,,
185,EXPRESS PUBLICATIONS (PVT.) LIMITED,Pakistan,,incredere_medie_de_verificat,78.8,14903104-93e5-11eb-90d2-e3355a7e800b,Al Huda Publications,Al Huda Publications pvt. Ltd. | Al-Huda Publications Pvt. Limited,Pakistan,Islamabad Capital Territory,Islamabad,44000,China Road,Private,2015.0,585000.0,extracted,11.0,extracted,Book Publishers,Book Publishers,Publishers & Media Companies,http://alhudapublications.org/,,923442337306.0,https://pk.linkedin.com/company/alhudapublicationspvtltd,"Al-Huda Publications (Pvt.) Limited (APPL) endeavours to convey the message of Holy Qur'an to all mankind through its wide range of product line like Islamic books, pamphlets, dua cards, booklets and posters etc."
186,Extenda Retail AS Avd Oslo,Norway,Tønsberg,incredere_ridicata_automat,98.8,5890bff3-112b-11ec-b06c-d1fadf322ad0,EXTENDA RETAIL,Re-Vision BV.,Norway,Vestfold Og Telemark,Tønsberg,3157,Wirgenes Vei,,1982.0,,,1.0,extracted,,,,https://44749.org/,,,https://www.linkedin.com/company/extenda-retail,"At Extenda Retail we combine our extensive retail knowledge with our passion for innovation, humanity and peerless software - always inspiring retailers to go further."
187,F5 NETWORKS LIMITED,United Kingdom,Chertsey,incredere_ridicata_automat,108.0,631c5ae7-e7f1-11ec-ad32-8d2a499c20f7,F5 Networks Inc.,F5 Networks Inc.,United Kingdom,,,,,,,,,1.0,extracted,,,,http://couponannie.co.uk/,,,,The Rocky Linux distribution is a stable and reproduceable platform based on the sources of Red Hat Enterprise Linux (RHEL).
188,FACEBOOK IRELAND LIMITED,Ireland,Dublin,incredere_ridicata_automat,93.0,6de3c7f3-0472-11ec-8154-fd26fdffca6b,Facebook Training Ireland,,Ireland,,,,,Private,,352531.0,modelled,1.0,modelled,Marketing Consulting Services,Marketing & Advertising Agencies,Advertising & Marketing,https://facebooktraining.ie/,,,,"Welcome to Facebook Training Ireland. Ireland’s best blog and website dedicated to the latest facebook news, and guidance on how to improve social media marketing. This website is operated by... Read more »"
189,Falck Danmark A/S,Denmark,Copenhagen,incredere_ridicata_automat,105.8,320ed9cd-93e5-11eb-b4a6-27899be4e45d,Lolland-Falster Brandvæsen,Falck Danmark A/S.,Denmark,Region Zealand,Maribo,4930,Skibevej,Private,2014.0,3025755.0,modelled,20.0,extracted,Fire Protection,Government,Government,https://www.lfbv.dk/,,,http://www.linkedin.com/company/lolland-falster-brandv%c3%a6sen,"Lolland og Guldborgsund kommuner har indgået en aftale med Falck Danmark A/S, om at varetage brandslukningen, det går i sin enkelthed ud på, at Falck, leverer brandslukningsudstyr, køretøjer, og deltidsansat mandskab, som rykker ud fra deres stationer i Nakskov, Maribo, Rødby, Sakskøbing, Nysted, Nykøbing F., Nørre Alslev, Stubbekøbing og Gedser."
190,Fastbridge Malaysia Sdn Bhd,Malaysia,Petaling Jaya,incredere_medie_de_verificat,78.8,7461b8c6-93e4-11eb-b89f-536884b3e7dd,Fastbridge,,Hungary,Budapest,Budapest,1082,Vajdahunyad Utca,Private,,288152.0,modelled,5.0,extracted,Advertising Agencies,Marketing & Advertising Agencies,Advertising & Marketing,https://fastbridge.hu/,office@fastbridge.hu,3618025190.0,https://www.linkedin.com/company/fastbridgehu,"Mi vagyunk a Fastbridge. Szerethető kampányok, élhető ügynökség, sokszínű csapat."
191,Favro Holding AB,Sweden,Uppsala,incredere_ridicata_automat,111.0,ff5c55c1-93e4-11eb-aa66-9b8d95e2171b,Favro,FAVRO AB.,Sweden,Uppsala County,Uppsala,753 10,Drottninggatan,Private,2016.0,1900000.0,extracted,37.0,extracted,Custom Computer Programming Services,Software & IT Services,IT&C Services,https://www.favro.com/,privacy@favro.com,46184444500.0,https://www.linkedin.com/company/favro,"As you'd expect, it operates in the cloud, across every device and on demand."
192,Fiberail Sdn. Bhd.,Malaysia,Kuala Lumpur,incredere_ridicata_automat,106.1,cfbf9d41-93e4-11eb-a736-0f5b20ecb2f1,Fiberail,Fiberail Sdn Bhd.,Malaysia,Selangor,Cyberjaya,63000,Jalan Usahawan,Private,1989.0,6341352.0,modelled,75.0,modelled,Wired Telecommunications Carriers,Telecommunication Services,IT&C Services,https://www.fiberail.com.my/,ccd@fiberail.com.my,60383220108.0,http://www.linkedin.com/company/fiberail-sdn-bhd,"MEF 3.0 certification is transformational framework for defining, delivering and certifying agile, assured and orchestrated communication services across a global ecosystem of automated networks."
193,Fibrecomm Network (M) Sdn. Bhd.,Malaysia,Kuala Lumpur,incredere_ridicata_automat,111.0,aade3d11-93e4-11eb-919a-b3f9a5ad205c,FIBRECOMM,Fibrecomm Network M Sdn. Bhd. | Fibre Communication Network M Sdn Bhd.,Malaysia,Kuala Lumpur,Kuala Lumpur,59100,Jalan Pantai Baharu,Private,1992.0,9300650.0,modelled,110.0,extracted,Wired Telecommunications Carriers,Telecommunication Services,IT&C Services,https://fibrecomm.net.my/,enquiries@fibrecomm.net.my,60322401533.0,http://www.linkedin.com/company/fibrecomm-network,"Fibrecomm Network (M) Sdn Bhd (""Fibrecomm"") was established to develop a fibre optic telecommunication network utilizing TNB's electrical transmission lines and distribution infrastructure."
